t,PR1,T1,R1,PR3,T3,R3,PR2,T2,R2,PR4,T4,R4,P,E2,E1,E3,E4
1424908800,2649.74,8.615,20.094,2476.2,9.138,18.939,2705.08,7.627,31.03,3087.56,7.165,117.35,7.627,8112.18,8284.34,7977.49,8065.23
1424865600,2649.73,8.605,20.093,2476.13,9.129,18.933,2708.59,7.48,31.364,3084.13,7.333,116.853,7.539,8113,8285.18,7977.74,8066.09
1424822400,2649.27,8.598,20.048,2475.79,9.121,18.902,2712.83,7.323,31.767,3099.47,6.802,119.077,7.667,8112.35,8286.01,7977.86,8065.74
1424779200,2649.21,8.595,20.042,2475.85,9.114,18.907,2713.5,7.296,31.83,3097.63,6.882,118.81,7.564,8113.51,8286.9,7978.78,8066.75
1424736000,2649.11,8.589,20.032,2475.91,9.103,18.912,2715.61,7.235,32.03,3097.62,6.881,118.808,7.53,8113.21,8286.94,7979.01,8066.58
1424692800,2649.97,8.576,20.115,2476.78,9.087,18.991,2712.14,7.359,31.7,3094.6,6.949,118.37,7.482,8113.17,8286.89,7979.13,8066.44
1424649600,2650.67,8.557,20.183,2477.52,9.067,19.058,2710.66,7.417,31.56,3093.62,6.958,118.228,7.484,8112.56,8286.72,7978.97,8066.17
1424606400,2651.1,8.538,20.224,2477.98,9.047,19.099,2709.56,7.442,31.456,3091.68,6.979,117.946,7.513,8113.13,8286.89,7979.19,8066.08
1424563200,2651.59,8.518,20.271,2478.36,9.027,19.133,2709.92,7.431,31.49,3083.73,7.256,116.793,7.497,8112.93,8286.65,7978.26,8065.62
1424520000,2651.59,8.505,20.271,2478.41,9.011,19.138,2715.28,7.222,31.999,3078.71,7.493,116.068,7.218,8114.76,8288.3,7979.61,8067.85
1424476800,2651.08,8.493,20.221,2478.19,8.993,19.118,2713.43,7.288,31.824,3098.61,6.788,118.951,7.425,8114.86,8288.92,7979.74,8066.8
1424433600,2651.56,8.471,20.267,2478.81,8.966,19.174,2712.99,7.301,31.782,3099.09,6.722,119.02,7.384,8115.95,8289.54,7980.29,8067.2
1424390400,2652.89,8.44,20.395,2480.1,8.933,19.291,2709.41,7.438,31.442,3095.35,6.822,118.476,7.277,8115.61,8289.45,7980.6,8067.32
1424347200,2653.67,8.404,20.47,2480.9,8.897,19.363,2706.73,7.52,31.187,3093.46,6.855,118.202,7.285,8115.91,8289.42,7980.71,8066.96
1424304000,2654.36,8.365,20.535,2481.55,8.858,19.421,2706.33,7.52,31.149,3088.56,7.019,117.492,7.332,8116.17,8289.21,7980.49,8066.45
1424260800,2654.97,8.324,20.594,2482.16,8.817,19.476,2707.26,7.46,31.238,3084.57,7.159,116.913,7.385,8116.9,8289.4,7980.24,8066.51
1424217600,2655.61,8.277,20.655,2482.7,8.773,19.525,2708.09,7.419,31.317,3086.13,7.069,117.139,7.542,8117.98,8289.91,7979.79,8066.35
1424174400,2656.37,8.23,20.728,2483.32,8.73,19.58,2706.69,7.424,31.185,3079.43,7.33,116.169,7.503,8119.99,8290.91,7980.23,8067.78
1424131200,2656.63,8.182,20.751,2483.5,8.688,19.596,2711.73,7.226,31.664,3081.34,7.263,116.446,7.581,8121.23,8291.67,7980.21,8067.88
1424088000,2656.98,8.14,20.785,2483.71,8.649,19.615,2715.51,7.048,32.023,3066.94,7.877,114.361,7.27,8123.92,8292.9,7981.24,8069.65
1424044800,2656,8.1,20.688,2482.96,8.613,19.546,2716.46,6.98,32.114,3105.59,6.654,119.963,7.675,8123.66,8293.28,7980.61,8067.93
1424001600,2656.74,8.059,20.759,2483.49,8.578,19.594,2714.89,7.009,31.965,3099.66,6.883,119.105,7.583,8125.25,8293.9,7980.38,8068.74
1423958400,2656.59,8.024,20.744,2483.24,8.548,19.571,2719.03,6.825,32.359,3107.69,6.627,120.269,7.609,8126.92,8295.26,7980.85,8069.61
1423915200,2656.31,7.995,20.716,2482.97,8.523,19.546,2720.46,6.724,32.495,3108.75,6.655,120.424,7.467,8128.73,8296.24,7981.55,8070.59
1423872000,2655.96,7.968,20.681,2482.6,8.5,19.513,2726.65,6.477,33.083,3113.76,6.463,121.149,7.514,8129.19,8296.64,7981.77,8070.1
1423828800,2656.34,7.946,20.718,2482.87,8.481,19.536,2724.18,6.533,32.85,3109.16,6.681,120.484,7.364,8129.6,8296.79,7981.7,8070.21
1423785600,2655.81,7.924,20.665,2482.37,8.463,19.491,2732.61,6.213,33.65,3118.73,6.317,121.87,7.551,8129.35,8296.95,7981.07,8068.99
1423742400,2656.3,7.906,20.713,2482.72,8.448,19.523,2727.75,6.354,33.189,3115.37,6.427,121.384,7.459,8130.7,8297.81,7981.43,8069.98
1423699200,2655.86,7.891,20.669,2482.23,8.437,19.477,2736.04,6.036,33.977,3115.26,6.432,121.367,7.497,8131.08,8298.16,7981.26,8069.44
1423656000,2656.33,7.882,20.715,2482.48,8.431,19.501,2732.83,6.121,33.672,3104.55,6.874,119.817,7.169,8132.46,8299.01,7981.93,8070.82
1423612800,2655.63,7.876,20.647,2481.81,8.427,19.439,2741,5.817,34.448,3119.55,6.402,121.991,7.161,8133.15,8300.17,7982.2,8071.23
1423569600,2655.5,7.873,20.634,2481.67,8.423,19.426,2737.25,5.927,34.092,3118.86,6.597,121.894,6.803,8134.28,8299.69,7983.22,8072.62
1423526400,2653.97,7.868,20.485,2480.52,8.419,19.323,2743.31,5.693,34.668,3157.83,5.284,127.543,7.139,8133.43,8299.49,7983.39,8070.52
1423483200,2654.73,7.861,20.559,2481.17,8.413,19.382,2737.43,5.893,34.11,3143.3,5.77,125.436,6.908,8133.21,8298.88,7983.11,8070.3
1423440000,2654.34,7.852,20.521,2480.85,8.407,19.352,2743.16,5.686,34.654,3144.86,5.747,125.662,6.977,8132.91,8298.6,7982.63,8069.03
1423396800,2654.72,7.845,20.558,2481.12,8.402,19.377,2737.55,5.866,34.122,3145.05,5.705,125.69,7.037,8133.19,8298.65,7982.68,8068.65
1423353600,2654.5,7.837,20.536,2480.76,8.399,19.344,2744.88,5.603,34.818,3142.21,5.813,125.279,7.136,8133.13,8298.3,7981.64,8067.29
1423310400,2654.81,7.832,20.566,2480.86,8.4,19.353,2740.68,5.733,34.419,3140.43,5.862,125.02,7.126,8134.44,8299.21,7981.53,8068.3
1423267200,2654.32,7.835,20.519,2480.37,8.404,19.309,2748.2,5.461,35.133,3142.69,5.797,125.347,7.117,8136.1,8300.41,7982.12,8069.53
1423224000,2654.33,7.841,20.52,2480.29,8.411,19.301,2744.97,5.563,34.827,3137.84,6.051,124.646,6.886,8137.06,8300.94,7982.69,8070.67
1423180800,2653.22,7.846,20.413,2479.36,8.419,19.217,2751.29,5.341,35.428,3153.04,5.592,126.851,7.002,8136.74,8300.41,7982.89,8070.06
1423137600,2653.29,7.853,20.42,2479.32,8.43,19.214,2745.78,5.525,34.904,3154.49,5.534,127.061,7.018,8136.2,8299.9,7982.43,8068.93
1423094400,2652.63,7.864,20.355,2478.61,8.444,19.149,2751.83,5.312,35.479,3155.06,5.543,127.144,7.113,8135.6,8299.49,7981.42,8067.69
1423051200,2652.55,7.881,20.349,2478.4,8.464,19.13,2748.31,5.429,35.145,3154.38,5.579,127.045,7.103,8136.26,8300.29,7981.67,8068.44
1423008000,2651.43,7.904,20.24,2477.28,8.488,19.028,2756.37,5.144,35.911,3158.63,5.482,127.663,7.221,8135.8,8300.28,7981.34,8067.72
1422964800,2651.3,7.931,20.228,2477.09,8.515,19.012,2752.81,5.282,35.572,3156.19,5.587,127.309,7.196,8135.66,8300.5,7981.42,8068
1422921600,2650.34,7.96,20.136,2476.24,8.542,18.935,2758.07,5.104,36.071,3159.86,5.505,127.842,7.305,8135.18,8300.38,7981.04,8067.37
1422878400,2650.38,7.987,20.141,2476.27,8.569,18.938,2754.82,5.239,35.762,3159.76,5.492,127.826,7.327,8134.91,8298.22,7980.98,8067.44
1422835200,2650.04,8.012,20.108,2475.93,8.593,18.908,2755.71,5.233,35.846,3159.66,5.522,127.813,7.387,8134.53,8298.16,7981.02,8067.4
1422792000,2650.04,8.038,20.108,2475.81,8.62,18.897,2750.3,5.435,35.333,3158.75,5.536,127.681,7.418,8134.13,8297.33,7981.12,8067.38
1422748800,2649.57,8.069,20.064,2475.31,8.646,18.852,2755.17,5.284,35.795,3156.5,5.657,127.356,7.516,8133.21,8296.87,7980.89,8066.65
1422705600,2649.68,8.096,20.075,2475.37,8.672,18.858,2751.04,5.445,35.402,3155.7,5.685,127.24,7.613,8132.27,8296.3,7980.71,8066.05
1422662400,2649.38,8.122,20.046,2475.06,8.696,18.83,2751.84,5.434,35.478,3155.92,5.712,127.272,7.784,8131.17,8295.81,7980.08,8065.1
1422619200,2649.12,8.15,20.022,2474.8,8.721,18.807,2748.43,5.561,35.154,3158.98,5.641,127.716,7.957,8130.84,8295.93,7980.03,8064.98
1422576000,2648.57,8.177,19.97,2474.33,8.745,18.764,2750.09,5.517,35.311,3162.28,5.553,128.195,8.099,8130.38,8296.03,7979.64,8064.74
1422532800,2648.36,8.203,19.949,2474.19,8.766,18.752,2746.93,5.636,35.012,3167.07,5.396,128.889,8.207,8130.48,8296.58,7980.16,8065.18
1422489600,2647.68,8.224,19.884,2473.78,8.784,18.715,2747.97,5.612,35.11,3178.62,4.984,130.562,8.603,8129.71,8296.26,7980.25,8063.85
1422446400,2648.84,8.24,19.997,2474.8,8.797,18.807,2743.69,5.792,34.704,3145.17,5.965,125.712,8.395,8129.61,8295.22,7979.99,8064.81
1422403200,2648.69,8.256,19.983,2474.74,8.809,18.802,2744.48,5.766,34.779,3145.72,5.945,125.791,8.569,8128.76,8295.09,7979.96,8064.18
1422360000,2648.86,8.267,19.999,2474.99,8.816,18.825,2742.28,5.858,34.569,3146.48,5.873,125.902,8.774,8128.22,8294.85,7979.65,8063.55
1422316800,2649.15,8.272,20.028,2475.31,8.82,18.855,2740.41,5.94,34.391,3144.63,5.892,125.632,9.021,8127.55,8294.57,7978.87,8062.73
1422273600,2649.47,8.276,20.059,2475.63,8.823,18.883,2738.44,6.015,34.204,3137.94,6.132,124.663,9.125,8128.35,8295.37,7978.99,8063.82
1422230400,2649.56,8.277,20.068,2475.73,8.823,18.893,2739.48,5.986,34.302,3134.16,6.276,124.116,9.191,8129.02,8296.03,7979.8,8064.65
1422187200,2649.78,8.276,20.089,2475.95,8.822,18.912,2737.12,6.071,34.078,3134.51,6.275,124.166,9.311,8128.74,8296.12,7979.61,8064.22
1422144000,2649.7,8.273,20.082,2475.9,8.82,18.908,2737.46,6.056,34.111,3135.1,6.268,124.252,9.473,8128.44,8296.13,7979.25,8063.57
1422100800,2649.9,8.268,20.1,2476.09,8.818,18.925,2736.55,6.086,34.025,3134.51,6.27,124.166,9.546,8128.7,8296.53,7979.02,8063.7
1422057600,2649.9,8.268,20.101,2476.05,8.814,18.922,2737.87,6.039,34.15,3137.96,6.153,124.666,9.62,8129.3,8297.21,7979.11,8064.07
1422014400,2650.04,8.266,20.114,2476.21,8.812,18.936,2734.73,6.141,33.852,3136.86,6.217,124.507,9.599,8130.15,8297.92,7979.57,8064.98
1421971200,2649.63,8.262,20.075,2475.87,8.808,18.905,2739.51,5.975,34.305,3139.39,6.143,124.874,9.706,8130.08,8298.1,7979.87,8064.57
1421928000,2650.2,8.258,20.129,2476.39,8.803,18.952,2735.98,6.096,33.971,3133.45,6.311,124.013,9.673,8129.73,8297.77,7980.03,8064.17
1421884800,2650.12,8.249,20.122,2476.3,8.796,18.944,2739.88,5.966,34.341,3134.13,6.293,124.112,9.82,8128.98,8297.4,7979.43,8062.9
1421841600,2650.68,8.239,20.175,2476.72,8.788,18.982,2735.16,6.121,33.892,3132.44,6.324,123.866,9.912,8129.03,8297.3,7978.89,8062.54
1421798400,2650.59,8.228,20.167,2476.55,8.782,18.966,2738.74,5.989,34.233,3132.06,6.36,123.811,10.023,8129.42,8297.53,7978.42,8062.41
1421755200,2650.82,8.218,20.189,2476.65,8.778,18.975,2736.6,6.042,34.03,3128.06,6.522,123.232,9.909,8130.95,8298.53,7979.07,8064
1421712000,2650.3,8.219,20.138,2476.05,8.779,18.921,2740.51,5.886,34.401,3135.19,6.314,124.266,9.944,8131.13,8298.89,7979.42,8064.05
1421668800,2649.95,8.222,20.105,2475.66,8.785,18.886,2740.16,5.878,34.368,3135.64,6.354,124.332,9.888,8131.09,8298.89,7979.57,8063.92
1421625600,2649.36,8.227,20.047,2474.99,8.793,18.824,2745.15,5.69,34.843,3140.09,6.217,124.978,10.002,8130.4,8298.48,7978.8,8062.53
1421582400,2649.31,8.237,20.043,2474.85,8.804,18.812,2742.95,5.76,34.633,3134.26,6.455,124.133,9.793,8130.82,8298.71,7979.23,8063.43
1421539200,2648.31,8.252,19.946,2473.97,8.818,18.732,2748.88,5.539,35.198,3152.96,5.787,126.843,10.042,8129.96,8299.11,7979.26,8062.39
1421496000,2648.31,8.266,19.947,2474.02,8.83,18.737,2747.99,5.576,35.113,3144.44,6.122,125.608,9.993,8129.35,8298.73,7979.31,8061.98
1421452800,2648.22,8.275,19.938,2473.95,8.838,18.73,2749.81,5.527,35.286,3143.98,6.135,125.542,10.095,8127.93,8297.96,7978.13,8060.22
1421409600,2648.68,8.283,19.983,2474.32,8.846,18.765,2744.06,5.732,34.739,3139.73,6.292,124.926,10.017,8128.4,8298.3,7977.84,8060.95
1421366400,2648.22,8.287,19.938,2473.9,8.852,18.727,2748,5.588,35.114,3150.29,5.934,126.456,10.128,8128.68,8299.04,7978.25,8061.09
1421323200,2648.54,8.289,19.969,2474.16,8.857,18.75,2744.36,5.711,34.768,3147.63,6.012,126.072,10.056,8129,8299.38,7978.7,8061.56
1421280000,2648.45,8.297,19.961,2473.99,8.864,18.735,2745.99,5.654,34.923,3142.76,6.223,125.366,9.993,8128.49,8298.88,7977.95,8060.65
1421236800,2648.23,8.303,19.94,2473.76,8.872,18.714,2745.56,5.654,34.881,3143.94,6.193,125.537,9.955,8129.17,8299.51,7978.03,8060.93
1421193600,2647.74,8.312,19.892,2473.28,8.881,18.67,2747.88,5.562,35.102,3143.66,6.229,125.498,9.941,8129.38,8298.22,7978.06,8060.65
1421150400,2647.5,8.321,19.869,2473.07,8.891,18.652,2748.44,5.536,35.156,3145.9,6.138,125.822,9.935,8129.1,8298.24,7977.97,8060.36
1421107200,2647.21,8.328,19.842,2472.79,8.898,18.626,2751.34,5.429,35.431,3143.46,6.23,125.468,9.959,8128.83,8297.89,7977.78,8059.58
1421064000,2647.39,8.332,19.859,2472.92,8.904,18.638,2748.34,5.515,35.147,3142.41,6.215,125.315,10.022,8128.54,8297.67,7977.43,8058.84
1421020800,2647.3,8.335,19.85,2472.8,8.91,18.628,2749.6,5.446,35.267,3136.83,6.425,124.507,10.099,8128.2,8297.13,7976.45,8057.97
1420977600,2647.31,8.341,19.851,2472.66,8.92,18.615,2748.29,5.453,35.143,3133.11,6.555,123.968,10.084,8128.64,8297.39,7976.17,8058.41
1420934400,2646.86,8.348,19.807,2472.12,8.932,18.565,2751.92,5.299,35.487,3134.82,6.504,124.216,10.141,8129.32,8298,7975.88,8058.57
1420891200,2646.82,8.358,19.804,2471.9,8.947,18.546,2750.92,5.302,35.393,3124.28,6.913,122.69,9.87,8130.52,8298.55,7976.76,8060.01
1420848000,2645.89,8.379,19.715,2470.97,8.966,18.462,2755.08,5.149,35.788,3143.34,6.309,125.452,10.09,8129.59,8298.53,7976.34,8058.57
1420804800,2645.84,8.398,19.71,2470.76,8.987,18.443,2753.86,5.197,35.672,3138.29,6.484,124.72,9.978,8129.03,8298.08,7975.71,8058.13
1420761600,2644.83,8.422,19.613,2469.82,9.012,18.358,2756.88,5.088,35.959,3148.52,6.178,126.204,10.116,8128.87,8298.27,7975.69,8057.55
1420718400,2644.46,8.449,19.578,2469.41,9.039,18.321,2756.73,5.105,35.945,3145.05,6.338,125.701,10.032,8128.6,8297.72,7975.81,8057.7
1420675200,2643.49,8.476,19.484,2468.62,9.065,18.25,2761.93,4.937,36.438,3153.13,6.091,126.873,10.233,8127.51,8296.85,7975.29,8056.26
1420632000,2643.58,8.501,19.494,2468.74,9.087,18.261,2757.01,5.132,35.97,3152.99,6.08,126.853,10.313,8126.91,8296.73,7974.61,8055.69
1420588800,2643.37,8.519,19.473,2468.54,9.105,18.243,2759.44,5.091,36.201,3152.59,6.109,126.795,10.423,8126.79,8296.99,7974.59,8055.54
1420545600,2643.61,8.533,19.497,2468.73,9.12,18.261,2755.8,5.249,35.855,3148.09,6.247,126.143,10.503,8126.59,8296.69,7974.4,8055.09
1420502400,2644.01,8.544,19.536,2468.95,9.135,18.28,2753.01,5.348,35.59,3144.05,6.343,125.557,10.6,8125.71,8296.13,7972.93,8053.88
1420459200,2643.91,8.553,19.526,2468.64,9.151,18.253,2754.5,5.288,35.731,3142.36,6.426,125.311,10.598,8126.8,8297.06,7972.63,8054.76
1420416000,2643.4,8.575,19.477,2468.05,9.174,18.2,2753.69,5.303,35.655,3143.96,6.427,125.545,10.479,8128.28,8297.09,7973.58,8056.29
1420372800,2642.45,8.601,19.386,2467.16,9.201,18.118,2756.32,5.199,35.905,3148.63,6.337,126.223,10.37,8128.47,8297.3,7973.41,8056
1420329600,2641.48,8.627,19.293,2466.29,9.229,18.04,2761.41,5.037,36.388,3154.47,6.194,127.07,10.332,8128.39,8297.54,7973.25,8055.58
1420286400,2641.52,8.654,19.297,2466.22,9.257,18.034,2757.42,5.198,36.008,3154.7,6.196,127.103,10.144,8128.25,8297.6,7973.51,8055.8
1420243200,2640.7,8.682,19.219,2465.44,9.287,17.964,2760.18,5.124,36.27,3159.27,6.074,127.766,10.172,8127.38,8297.45,7973.45,8054.47
1420200000,2640.35,8.712,19.185,2465.11,9.317,17.934,2759.29,5.192,36.186,3156.17,6.174,127.317,10.099,8125.77,8295.98,7972.27,8052.88
1420156800,2639.72,8.74,19.124,2464.62,9.346,17.889,2762.22,5.112,36.464,3159.74,6.034,127.834,10.22,8125.01,8295.9,7971.85,8052.15
1420113600,2639.78,8.765,19.131,2464.71,9.37,17.898,2759.18,5.244,36.174,3150.79,6.316,126.536,10.218,8124.75,8295.64,7972.13,8052.05
1420070400,2639.77,8.782,19.131,2464.66,9.39,17.894,2760.4,5.236,36.29,3143.19,6.534,125.434,10.395,8122.97,8294.17,7970.53,8049.97
1420027200,2640.31,8.795,19.183,2464.92,9.411,17.918,2754.45,5.456,35.725,3134.52,6.772,124.177,10.504,8122.95,8293.65,7969.74,8049.56
1419984000,2640.09,8.817,19.162,2464.46,9.437,17.877,2756.93,5.364,35.961,3119.78,7.266,122.041,10.575,8122.54,8292.68,7967.51,8048.6
1419940800,2639.54,8.844,19.11,2463.64,9.471,17.803,2755.51,5.371,35.826,3112.06,7.693,120.925,10.267,8125.85,8294.57,7968.98,8052.21
1419897600,2637.86,8.879,18.948,2462.02,9.512,17.656,2763.4,5.069,36.576,3141.83,6.694,125.24,10.546,8125.25,8295.28,7968.44,8051.03
1419854400,2637.19,8.919,18.883,2463.64,9.556,17.804,2762.46,5.112,36.487,3128.74,7.245,123.345,10.131,8126.1,8295.45,7968.48,8052.26
1419811200,2635.71,8.963,18.741,2462.18,9.605,17.672,2767.37,4.937,36.952,3155.72,6.369,127.256,10.308,8124.89,8295.7,7968.08,8050.9
1419768000,2635.16,9.01,18.688,2461.52,9.657,17.612,2764.13,5.056,36.645,3149.06,6.684,126.292,10.026,8124.12,8295.13,7967.69,8050.73
1419724800,2633.79,9.061,18.557,2460.16,9.712,17.489,2767.6,4.943,36.974,3162.9,6.217,128.298,10.156,8123.08,8295.01,7967.27,8049.34
1419681600,2633.07,9.116,18.489,2459.3,9.769,17.412,2766.98,4.991,36.916,3157.12,6.467,127.461,10.08,8121.8,8294.13,7966.53,8048.55
1419638400,2631.97,9.173,18.383,2458.12,9.829,17.306,2768.42,4.971,37.051,3157.72,6.489,127.549,10.119,8120.53,8293.33,7965.5,8047.4
1419595200,2631.16,9.229,18.306,2457.12,9.892,17.215,2767,5.033,36.917,3156.23,6.544,127.332,10.103,8119.95,8292.66,7965.1,8047.04
1419552000,2630.15,9.294,18.21,2456.13,9.955,17.126,2770.14,4.946,37.214,3156.35,6.579,127.351,10.154,8118.96,8291.9,7964.27,8045.99
1419508800,2629.59,9.353,18.157,2455.4,10.018,17.061,2767.06,5.08,36.921,3155.18,6.645,127.182,10.207,8117.76,8291.09,7963.52,8045.1
1419465600,2628.59,9.413,18.062,2454.16,10.082,16.95,2766.8,5.102,36.897,3155.83,6.641,127.276,10.336,8116.75,8290.44,7962.52,8043.72
1419422400,2627.61,9.476,17.968,2453.01,10.15,16.846,2765.62,5.161,36.784,3156.4,6.631,127.36,10.425,8116.23,8289.86,7961.38,8043
1419379200,2626.42,9.543,17.854,2451.62,10.221,16.72,2766.88,5.125,36.904,3157.59,6.629,127.533,10.495,8116.23,8289.91,7960.26,8042.68
1419336000,2625.33,9.614,17.75,2450.41,10.296,16.611,2766.4,5.161,36.858,3156.7,6.695,127.404,10.371,8116.89,8291.15,7960.87,8043.85
1419292800,2623.86,9.688,17.609,2448.96,10.373,16.48,2768.92,5.092,37.098,3160.67,6.627,127.981,10.338,8116.45,8290.93,7960.61,8043.19
1419249600,2622.73,9.761,17.501,2447.77,10.451,16.374,2767.81,5.157,36.991,3162.44,6.603,128.238,10.259,8115.13,8290.03,7959.86,8042.27
1419206400,2621.63,9.835,17.397,2446.33,10.529,16.244,2768.59,5.164,37.066,3170.57,6.364,129.417,10.372,8113.46,8289.19,7959.2,8040.79
1419163200,2620.77,9.912,17.315,2445.23,10.61,16.144,2764.64,5.332,36.69,3166.57,6.46,128.837,10.378,8111.82,8288.13,7958.57,8039.73
1419120000,2619.44,9.993,17.188,2443.67,10.692,16.004,2767.81,5.255,36.99,3159.71,6.709,127.842,10.538,8109.69,8286.47,7956.5,8037.16
1419076800,2618.37,10.076,17.086,2442.65,10.776,15.913,2764.92,5.395,36.715,3151.46,6.9,126.646,10.57,8110.21,8286.31,7956.06,8037.11
1419033600,2617.11,10.158,16.966,2441.29,10.862,15.79,2766.07,5.398,36.824,3140.58,7.27,125.068,10.523,8110.36,8285.65,7955.05,8036.58
1418990400,2616,10.244,16.86,2440.11,10.954,15.684,2763.93,5.512,36.62,3138.68,7.414,124.795,10.409,8110.22,8285.29,7954.34,8036.73
1418947200,2614.12,10.332,16.68,2438.39,11.051,15.529,2765.3,5.502,36.75,3155.48,6.866,127.23,10.62,8110.13,8285.92,7954.57,8036.09
1418904000,2612.87,10.428,16.561,2437.08,11.154,15.412,2763.46,5.595,36.575,3145.46,7.277,125.778,10.451,8108.78,8284.62,7953.81,8035.34
1418860800,2610.78,10.545,16.361,2435.25,11.262,15.246,2767.84,5.474,36.991,3151.11,7.156,126.599,10.547,8106.56,8283.54,7952.54,8033.32
1418817600,2609.41,10.653,16.231,2434.06,11.371,15.14,2765.22,5.615,36.741,3152.84,7.158,126.851,10.472,8104.84,8282.71,7952.24,8032.9
1418774400,2607.71,10.76,16.069,2432.64,11.479,15.012,2767.35,5.594,36.943,3166.73,6.655,128.864,10.827,8101.97,8281.95,7951.17,8030.1
1418731200,2606.88,10.866,15.991,2431.96,11.587,14.952,2760.55,5.883,36.296,3154.25,6.976,127.053,10.871,8099.25,8280.45,7950.19,8028.7
1418688000,2605.17,10.97,15.827,2430.47,11.692,14.817,2760.96,5.884,36.335,3146.62,7.169,125.946,11.14,8097.05,8279.35,7948.58,8025.72
1418644800,2604.79,11.072,15.794,2429.86,11.798,14.764,2754.12,6.188,35.684,3127.17,7.678,123.124,11.085,8096.17,8278.74,7947.17,8025.78
1418601600,2603.28,11.178,15.649,2428.31,11.907,14.624,2755.61,6.186,35.826,3126.74,7.748,123.062,11.129,8096.23,8279.26,7947.35,8026.65
1418558400,2601.61,11.29,15.491,2426.6,12.02,14.47,2752.86,6.33,35.564,3123.26,7.906,122.559,11.072,8095.49,8278.98,7947.12,8026.01
1418515200,2599.62,11.404,15.3,2424.71,12.135,14.3,2753.47,6.359,35.621,3123.3,7.978,122.567,11.117,8093.83,8278.28,7946.34,8024.38
1418472000,2598.55,11.521,15.199,2423.4,12.251,14.182,2750.34,6.532,35.323,3121.55,8.004,122.313,11.068,8091.44,8277.27,7945.75,8023.24
1418428800,2596.63,11.639,15.015,2421.57,12.367,14.018,2750.88,6.571,35.373,3125.61,7.9,122.901,11.214,8088.83,8275.97,7944.54,8020.91
1418385600,2595.57,11.756,14.916,2420.63,12.482,13.934,2746.09,6.804,34.917,3123.52,7.861,122.596,11.25,8086.47,8275.02,7944.04,8019.79
1418342400,2594.46,11.868,14.811,2419.5,12.594,13.833,2748.13,6.874,35.109,3110.65,8.207,120.729,11.363,8084.6,8273.7,7942.75,8017.51
1418299200,2593.88,11.977,14.757,2418.76,12.707,13.767,2740.28,7.232,34.363,3096.21,8.615,118.635,11.318,8082.95,8272.81,7942.1,8017.14
1418256000,2592.76,12.093,14.651,2417.43,12.817,13.648,2742.11,7.237,34.536,3093.06,8.739,118.179,11.371,8081.4,8271.65,7940.88,8015.49
1418212800,2591.91,12.203,14.571,2416.52,12.93,13.566,2733.98,7.589,33.763,3098.66,8.521,118.99,11.487,8079.85,8271.09,7940.26,8014.79
1418169600,2590.27,12.315,14.415,2414.93,13.044,13.423,2735.38,7.588,33.895,3092.32,8.665,118.071,11.62,8078.39,8270.43,7939.89,8013.86
1418126400,2589.47,12.43,14.341,2413.91,13.162,13.332,2730.21,7.833,33.404,3066.45,9.342,114.317,11.617,8075.99,8268.71,7938.84,8012.11
1418083200,2587.8,12.55,14.181,2412.2,13.282,13.179,2731.46,7.851,33.522,3062.21,9.45,113.703,11.755,8073.09,8267.13,7937.43,8010.16
1418040000,2586.42,12.675,14.05,2410.79,13.407,13.052,2727.78,8.053,33.171,3061.5,9.421,113.598,11.98,8070.97,8266.21,7936.5,8008.9
1417996800,2584.74,12.803,13.891,2409.08,13.534,12.898,2730.72,8.025,33.45,3049.28,9.805,111.827,12.123,8068.58,8264.92,7935.24,8007.63
1417953600,2583.97,12.933,13.819,2408.18,13.661,12.818,2723.51,8.358,32.763,3043.12,10.023,110.934,12.159,8066.78,8264.31,7934.84,8007.73
1417910400,2582.28,13.063,13.658,2406.47,13.789,12.664,2725.83,8.358,32.983,3044.41,9.998,111.122,12.339,8064.04,8263.26,7933.78,8006.24
